ICIS_FACILITY_INTEREST_ID,NPDES_ID,FACILITY_UIN,FACILITY_TYPE_CODE,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,CITY,COUNTY_CODE,STATE_CODE,ZIP,GEOCODE_LATITUDE,GEOCODE_LONGITUDE,IMPAIRED_WATERS
3441881,MDG766026,110012658533.0,POF,APPLE RIDGE POOL,10101 APPLE RIDGE ROAD,MONTGOMERY COUNTY,MONTGOMERY VILLAGE,MD031,MD,20886,39.185799,-77.208201,
3441882,MDG766028,110019902925.0,POF,WHETSTONE,19140 BROOKE GROVE ROAD,MONTGOMERY COUNTY,MONTGOMERY VILLAGE,MD031,MD,20886,39.169937,-77.197436,
3441884,MDG766030,110012670136.0,POF,HERON'S COVE,19101 MILL CHOICE ROAD,MONTGOMERY COUNTY,MONTGOMERY VILLAGE,MD031,MD,20886,39.169155,-77.207967,
5649489,TXU010282,110014407622.0,,PUEBLO MONTANA PHASE II,OFF MONTANA BLVD.,,EL PASO,TX141,TX,79924,31.79143,-106.38303,
5649493,TXU010286,110014407588.0,,STARBUCKS COFFEE,RED ROCK SHOPPING CENTER,,EL PASO,TX141,TX,79912,31.86564,-106.577181,
7421175,UTU000155,110020847137.0,POF,CONOCO 100 GALLON GAS SPILL,LOCATION NOT A FACILITY,4800 SOUTH REDWOOD RD,WEST VALLEY CITY,UT035,UT,84118,0.0,0.0,
3307984,NMU000271,110011028422.0,,"NM SMELTER REGINING, INC.",UNKNOWN,,UNKNOWN,,NM,00000,,,
3307985,NMU000274,110011028459.0,,NELSON CONCRETE (PLANT 1),UNKNOWN,,UNKNOWN,,NM,00000,,,
3307986,NMU000291,110011028477.0,,MESA VERDE ENTERPRISES,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307987,NMU000300,110011028501.0,,SOUTHWEST BUILDING BLOCKS,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307988,NMU000303,110011028538.0,,ROBINSON BROS. AUTO WRECKING,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307989,NMU000306,110011028565.0,,"SIERRA TRANSIT MIX, INC.",UNKNOWN,,UNKNOWN,,NM,00000,,,
3307990,NMU000308,110009148083.0,,HOWARD SAND & GRAVEL,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307991,NMU000311,110011028609.0,,STAKER PAVING & CONSTRUCTION,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307993,NMU000316,110011028636.0,,M-I DRILLING FLUIDS L.L.C.,UNKNOWN,,UNKNOWN,,NM,00000,,,
3307994,NMU000319,110011028654.0,,ESPANOLA TRANSIT /BLACK MESA,UNKNOWN,,UNKNOWN,,NM,00000,,,
3278868,IN0021172,110000736669.0,MWD,"SYRACUSE, TOWN OF",1 CONRAD ST,(TURKEY CREEK),SYRACUSE,IN085,IN,46567,41.426917,-85.759111,
3288578,LAL033430,110064595987.0,MWD,"OAKDALE, CITY OF",LOUISIANA HIGHWAY 10 SOUTH,,OAKDALE,LA003,LA,71463,30.806389,-92.628611,
8003914,MAR05C423,110024404189.0,POF,AGGREGATE INDUSTRIES,UNKNOWN,,UNKNOWN,,MA,00000,,,
8003915,MAR10B054,110024404198.0,POF,WESTPORT VILLAGE,77 MAIN STREET,,WESTPORT,MA005,MA,02790,41.618311,-71.0797,
8003919,MDG498009,110023142758.0,POF,GARDINER HAUL ROAD,3800 GARDINER ROAD WEST,CHARLES COUNTY,WALDORF,MD017,MD,20601,38.606039,-76.843809,
8003921,MDG499765,110023142482.0,POF,SAVAGE QUARRY,8420 BALTIMORE WASHINGTON BLVD.,HOWARD COUNTY,JESSUP,MD027,MD,20794,39.14703,-76.80714,303(D) Listed
5649521,UT0025488,110014327031.0,UNK,J W OPERATING CORPORATION,SOILDER CREEK CANYON,"S 28,29,32 T12S R12EAST",CARBON CO,UT007,UT,00000,39.740833,-110.589722,
5649523,UT0025534,110014433737.0,POF,JAMES CANYON WELL SYSTEM,P.O. BOX 680,JAMES CANYON OFF ST HWY 264 BETWEEN FAIRVIEW & SCO,EMERY COUNTY,UT015,UT,89528,39.644019,-111.222061,
5649527,UTG070123,110014388368.0,POF,AFCC LIMITED,UNKNOWN,,AMERICAN FORK,UT049,UT,00000,40.382778,-111.813889,303(D) Listed
3289761,MDG916921,110011130971.0,POF,BALTO.PORT TRUCK PLAZA/MOBIL,UNKNOWN,,,MD510,MD,00000,,,
3289763,MDG917986,110011131024.0,POF,ST. BARNABAS SHELL,UNKNOWN,,UNKNOWN,MD033,MD,00000,,,
3289766,MDG999102,110003544898.0,POF,ZAHNISER'S YACHTING CENTER,"245 C STREET, BOX 760",CALVERT COUNTY,SOLOMONS,MD009,MD,20688,38.328582,-76.460384,303(D) Listed
3289767,MDG999264,110013739712.0,POF,"BAYSIDE JET DRIVE,LLC.",106 52ND STREET,WORCESTER COUNTY,OCEAN CITY,MD047,MD,21842,38.37666,-75.06711,
3289768,MDL020044,110000577073.0,MWD,OCEAN CITY WWTP,6405 SEABAY DRIVE,,OCEAN CITY,MD047,MD,21842,38.387222,-75.068611,
3289564,MAG070088,110009919240.0,MWD,CONTRACT AREA 2 CSO PROJECT,SOUTH DORCHESTER BAY,425 SUMMER STREET,BOSTON,MA025,MA,02210,42.347064,-71.043612,303(D) Listed
3289566,MAG070095,110024320698.0,POF,BATTERY WHARF DEVELOPMENT,COMMERCIAL STREET,,BOSTON,MA025,MA,00000,42.367222,-71.050278,303(D) Listed
3340523,PR0024180,110013721455.0,STF,PRASA WTP CIALES,"STATE ROAD 146, KM 27.2",,CIALES,PR039,PR,00638,18.341389,-66.475833,303(D) Listed
3340524,PR0024210,110013722418.0,STF,PRASA ARECIBO WTP,"STATE ROAD 636, KM 1.3",,ARECIBO,PR013,PR,00612,18.413333,-66.714167,303(D) Listed
3340527,PR0024333,110009814558.0,POF,CASA CASTANER INC,"STATE HWY 135, KM 63.9",,LARES,PR081,PR,00669,18.184167,-66.834444,303(D) Listed
3279032,IN0049689,110009974867.0,MXO,EDEN ELEMENTARY SCHOOL,8185 N SR 9,(NINESTAR CONNECT),EDEN,IN059,IN,46154,39.904167,-85.768194,
6299431,RIG250014,110000312518.0,POF,"MATERION TECHNICAL MATERIALS, INC.",5 WELLINGTON ROAD,,LINCOLN,RI007,RI,02865,41.919142,-71.479067,303(D) Listed
6299432,RIR100405,110015971509.0,CTG,COMM. COLLEGE OF RI - NEWPORT,J.T. CONNELL HWY & GIRARD AVE.,  EXT./JOHN H. CHAFEE BLVD.,NEWPORT,RI005,RI,02840,41.517187,-71.314602,303(D) Listed
6299433,RIR100480,110016692453.0,POF,EASTSIDE COMMONS,ONE WAYLAND AVENUE,,PROVIDENCE,RI007,RI,00000,41.826036,-71.388411,303(D) Listed
6299435,RIR100497,110015971545.0,STF,INTERSTATE 195 - CONTRACT 7,INDIA STREET & MANCHESTER ST.,,PROVIDENCE,RI007,RI,02903,41.81802,-71.39566,303(D) Listed
6299438,RIR100503,110009439615.0,POF,PROVIDENCE COLLEGE,UNKNOWN,,PROVIDENCE,RI007,RI,00000,41.843132,-71.440495,303(D) Listed
7419938,HIU000250,110020736319.0,,HOLLAND AMERICA CRUISE LINES,UNKNOWN,,WAIMANALO,HI003,HI,00000,,,
7419939,HIU000251,110020736328.0,,HPD TRAINING FACILITY,UNKNOWN,,HONOLULU,HI003,HI,00000,21.3019,-157.86327,
7419943,HIU000255,110020736364.0,,J&J LIVESTOCK,UNKNOWN,,WAIANAE,HI003,HI,00000,21.412509,-158.15161,
400000034,PA0085006,110039842436.0,CTG,CONOY TWP BAINBRIDGE STP,2115 RIVER RD,,BAINBRIDGE,PA071,PA,17502,40.085,-76.651111,303(D) Listed
3424676,AKG375812,110012815668.0,POF,DENNIS E SILER / POORMAN CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424678,AKG375815,110012815686.0,POF,DENNIS E SILER / BIRD CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424680,AKG375818,110012814972.0,POF,DENNIS E SILER / STEESE HIGHWAY LIST,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3424681,AKG375819,110012814981.0,POF,DENNIS E SILER / DALTON HIGHWAY LIST,UNKNOWN,TOLOVANA/KOYUKUK MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3424682,AKG375820,110012814990.0,POF,DENNIS E SILER / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
3425543,AKG285013,110041404325.0,POF,XTO ENERGY INC,5 MILES OFFSHORE IN COOK INLET,XTO ENERGY PLATFORM C,UNKNOWN,AK122,AK,00000,60.763889,-151.502222,
3425544,AKG285014,110011383868.0,POF,SUPERIOR PLATFORM A,UNKNOWN,,UNKNOWN,,AK,00000,,,
3425546,AKG285016,110059019235.0,POF,GRAYLING PLATFORM,SEC 29 TOWNSHIP 9N RANGE 13W,COOK INLET,UNKNOWN,AK122,AK,00000,60.836944,-151.613056,
3425547,AKG285017,110007920517.0,COR,UNOCAL - MONOPOD PLATFORM,SEC 4 TOWNSHIP 9N RANGE  13W,MONOPOD PLATFORM,UNKNOWN,AK122,AK,00000,60.896944,-151.579167,
3425549,AKG285024,110012338265.0,POF,FOREST OIL CORPORATION,1.8 MILES SE OF THE END OF WEST FORELANDS,OSPREY PLATFORM,KENAI,AK020,AK,00000,60.696111,-151.669444,
3424521,AKG375932,110012757141.0,POF,KERRY MCMANUS / WILLOW CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
3424522,AKG375934,110012757169.0,POF,KERRY MCMANUS / CANYON CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
3424523,AKG375935,110012757178.0,POF,KERRY MCMANUS / STEESE HIGHWAY LIST,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3424524,AKG375936,110012757187.0,POF,KERRY MCMANUS / SIXMILE-RESURRECTION CREEK,UNKNOWN,HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3278946,IN0033065,110006764395.0,MXO,NORTH CENTRAL MOBILE HOME PARK,54686 CR 19,(SHEEP CREEK),BRISTOL,IN039,IN,465079414,41.702694,-85.870806,
3278947,IN0034428,110012139471.0,STF,LEBANON REST AREA (NORTHBOUND),I-65  MM 148,I65 & SR 47 2 MI N,LEBANON,IN011,IN,46052,40.156583,-86.537417,
3278948,IN0034461,110064244143.0,MXO,NORTHWESTERN ELEM & HIGH SCHOOL,3431 N 400 W,NORTHWEST OF KOKOMO,KOKOMO,IN067,IN,46902,40.524,-86.204694,303(D) Listed
3278950,IN0035581,110006680136.0,MXO,SANDS MOBILE HOME PARK WWTP,71 W US 6,(DAMON RUN CREEK),VALPARAISO,IN127,IN,46383,41.552222,-87.076361,
3278951,IN0035718,110000547980.0,MWD,BLOOMINGTON S DILLMAN RD WWTP,100 W DILLMAN RD,(CLEAR CREEK),BLOOMINGTON,IN105,IN,47402,39.0935,-86.549389,303(D) Listed
3441655,MDG342155,110002341476.0,POF,"GRIFFITH ENERGY SERVICES,INC.",8 SULLIVAN AVENUE,,WESTMINSTER,MD013,MD,21157,39.588241,-76.99624,
3441656,MDG342218,110001295866.0,,CARROLL INDEPENDENT FUEL COMPA,UNKNOWN,,,MD510,MD,00000,39.320604,-76.604557,303(D) Listed
3441657,MDG342244,110001135717.0,POF,"COASTAL UNILUBE,INC.",P.O. BOX 455,CECIL COUNTY,PERRYVILLE,MD015,MD,21903,39.563543,-76.064,
3441660,MDG342722,110003527979.0,POF,"TRIUMVIRATE  ENVIRONMENTAL, INC",1500 CARBON AVENUE,,BALTIMORE,MD005,MD,21226,39.222771,-76.659599,303(D) Listed
3441684,MDG344456,110019882750.0,POF,"SOUTHERN MARYLAND OIL,INC.",UNKNOWN,,OWINGS,MD009,MD,00000,38.71605,-76.60008,
3441685,MDG344502,110011135397.0,POF,BIVALVE BULK PLANT/TAYLOR OIL,UNKNOWN,,,MD045,MD,00000,38.301673,-75.884957,
3441686,MDG344506,110011135404.0,POF,TEVIS OIL INC.,UNKNOWN,,,MD013,MD,00000,39.578423,-76.993637,303(D) Listed
3441687,MDG344523,110011135431.0,POF,"TRI-GAS & OIL COMPANY,INC.",UNKNOWN,,CAMBRIDGE,MD019,MD,00000,,,
3441689,MDG344550,110011135468.0,POF,WALSH FUEL,UNKNOWN,,,MD013,MD,00000,,,
3441690,MDG344561,110006643944.0,POF,"WILLISON OIL,INC.","12900 ALI GHAN ROAD,NE",ALLEGHANY COUNTY,CUMBERLAND,MD001,MD,21502,39.672555,-78.725245,303(D) Listed
3441694,MDG345946,110011386437.0,,LAKE STREET BULK PLANT,333-335 LAKE STREET,WICOMICO COUNTY,SALISBURY,MD045,MD,21801,38.38,-75.588333,
3441695,MDG345965,110019858135.0,,CARROLL INDEPENDENT FUEL CO.,2700 LOCH RAVEN BOULEVARD,,BALTIMORE,MD013,MD,21218,39.561438,-76.978822,303(D) Listed
3441699,MDG490219,110011502043.0,,"LAUREL SAND & GRAVEL, INC.",UNKNOWN,,,MD033,MD,00000,39.07997,-76.910951,303(D) Listed
3441365,MD0023370,110009916065.0,MWD,QUEENSTOWN WWTP,120 SKIPJACK COVE LANE,QUEEN ANNE'S COUNTY,QUEENSTOWN,MD035,MD,21658,38.989464,-76.16003,303(D) Listed
3441366,MD0023451,110009025045.0,CTG,PICCOWAXEN MIDDLE SCHOOL WWTP,12834 ROCK POINT ROAD,CHARLES COUNTY,NEWBURG,MD017,MD,20664,38.361111,-76.937222,303(D) Listed
6167008,MDG999279,110015807732.0,POF,EASTPORT YACHT CENTER,726 SECOND STREET,ANNE ARUNDEL COUNTY,ANNAPOLIS,MD003,MD,21403,38.969188,-76.476809,303(D) Listed
6167009,MDU000126,110015602873.0,POF,CONVERSE BUILDERS,UNKNOWN,,,MD003,MD,00000,,,
3308136,NY0020818,110006621423.0,MWD,POTSDAM (V) WPCP,OUTER CHERRY STREET,,POTSDAM,NY089,NY,13676,44.679472,-74.993667,303(D) Listed
3308137,NY0027961,110000724100.0,MWD,DUNKIRK (C) WWTP,WRIGHT PARK DRIVE,,DUNKIRK,NY013,NY,14048,42.498833,-79.317972,303(D) Listed
1389737,TXU010062,110009745428.0,,JOE IVIE HOG FARM,COUNTY ROAD 0151,,NAVARRO COUNTY,,TX,00000,,,
1390915,TXR10IU24,110009783270.0,,PROMENADE SECTION 6 PAVING,INTERSECTION OF AVE. E AND,    PROMENADE BLVD.,STAFFORD,TX157,TX,77477,29.61099,-95.56871,
1390916,TXR10IU25,110009783270.0,,PROMENADE SECTION 6 PAVING,INTERSECTION OF AVE. E AND,    PROMENADE BLVD.,STAFFORD,TX157,TX,77477,29.61099,-95.56871,
3289568,MAG070105,110006745040.0,CTG,MASS CONVENTION CTR AUTHORITY,34R D STREET,,SOUTH BOSTON,MA025,MA,02127,42.334706,-71.055694,303(D) Listed
3423957,AKU000044,110011382538.0,POF,BAYPACK FISHERIES LLC,UNKNOWN,,,WA033,,00000,47.655592,-122.373573,303(D) Listed
3423958,AKU000046,110011382556.0,POF,WASHINGTON FISH & OYSTER CO,UNKNOWN,,UNKNOWN,,AK,00000,,,
3423959,AKU000048,110011382574.0,POF,"MONTGOMERY, MELVIN & LOIS",UNKNOWN,,UNKNOWN,,AK,00000,,,
3423960,AKU000049,110011382583.0,POF,"JILES, O. J.",UNKNOWN,,UNKNOWN,,AK,00000,,,
3423961,AKU000050,110011382592.0,POF,"NESBITT, JOE",UNKNOWN,,UNKNOWN,,AK,00000,,,
7419850,HIF001283,110020725517.0,,TRAVEL PLAZA TRANSPORTATION,228 HO'OHANA ST,,KAHULUI,HI009,HI,00000,20.886631,-156.462955,303(D) Listed
7419852,HIF001285,110071150665.0,POF,"ALOHA PETROLEM, LTD.",91-119 HANUA STREET,,KAPOLEI,HI003,HI,96707,21.302375,-158.102102,
7419138,HIF000571,110020719533.0,,INTERSTATE ROUTE H-3,UNKNOWN,,HONOLULU,HI003,HI,00000,21.342709,-157.884583,
7419140,HIF000573,110014053451.0,MWD,HONOLULU HARBOR,79 S NIMITZ HIGHWAY,,HONOLULU,HI003,HI,96813,21.308575,-157.864379,
7419142,HIF000575,110020732723.0,MWD,KALAELOA BARBERS POINT HARBOR,91-550 MALAKOLE STREET,,KAPOLEI,HI003,HI,96707,21.318182,-158.114921,
3425415,AKG370366,110010114072.0,POF,"NEVAK MINING LTD, MUD CREEK MINING INC / MUD CREEK","T6N R16W S2,11",FAIRHAVEN MINING DISTRICT,UNKNOWN,,AK,00000,,,
3425416,AKG370367,110010114081.0,POF,DOUBLE J MINING / NAPOLEON CREEK,"T27N R19E S19,20,21",FORTYMILE MINING DISTRICT,CHICKEN,AK240,AK,00000,64.06533,-141.44366,
3425418,AKG370374,110008998460.0,POF,FLINT WOLFF / WALKERS FORK,"T26N R22E S2,3",FORTYMILE MINING DISTRICT,UNKNOWN,,AK,00000,67.45,-150.083333,
7419322,HIF000755,110020717562.0,,FORD ISLAND WATERLINE REPLACE,94-729 FARRINGTON HWY,,PEARL HARBOR,HI003,HI,96860,21.383642,-158.005782,303(D) Listed
3329534,VI0039829,110010135102.0,POF,FRENCHMAN'S REEF-MARRIOTTINN,#5 ESTATE BAKKEROE,,ST THOMAS,,VI,00802,18.321667,-64.923333,
3329535,VI0039837,110054870975.0,POF,CANEEL BAY INC.,ESTATE CANEEL BAY PLOT #8 ,ST JOHN,CRUZ BAY,VI020,VI,00830,18.334722,-64.800833,
3329536,VI0039853,110010606362.0,POF,COWPET BAY WEST,6201 WINDWARD WAY,,ST THOMAS,,VI,00802,18.318056,-64.849722,303(D) Listed
3329538,VI0039900,110009767181.0,POF,COWPET BAY EAST ASSOC,6301 COWPET BAY EAST,,ST. THOMAS,,VI,00802,18.320278,-64.846667,303(D) Listed
3339822,RIU250279,110006693907.0,,1836 REALTY,UNKNOWN,,WARWICK,RI003,RI,00000,41.72614,-71.405408,
3339823,RIU250287,110010954878.0,,LANCER CHEMICAL ENVIRONMENTAL,UNKNOWN,,BARRINGTON,RI001,RI,00000,41.725433,-71.309428,
3339824,RIU250295,110001991596.0,,RIVERPOINT LACE WORKS,UNKNOWN,,WEST WARWICK,RI003,RI,00000,41.720312,-71.526553,
3329104,WA0026123,110008217508.0,CTG,"TOPPENISH, CITY OF - TOPPENISH WWTP",501 ANNAHAT ROAD,(ON YAKAMA RESERVATION),TOPPENISH,WA077,WA,98948,46.369361,-120.284083,
3433914,IN0001279,110056963451.0,POF,BUZZI UNICEM USA,LONE STAR INDUSTRIES INC,3301 S 150 W,GREENCASTLE,IN133,IN,46135,39.615889,-86.868917,
3289402,MAG250244,110001937799.0,POF,SUN CHEMICAL (GPI),320 FORBES BLVD,,MANSFIELD,MA005,MA,02048,42.02338,-71.241558,
3289509,MD0001163,110000339893.0,POF,DUKE REALTY -FORMER -GENERAL MOTORS TD,2122 BROENING HIGHWAY,BALTIMORE CITY,BALTIMORE,MD510,MD,21224,39.267778,-76.551389,303(D) Listed
3424525,AKG375938,110012757203.0,POF,FRANK MEDINA / PETERS CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
7419558,HIF000991,110020725385.0,,KAWAILANI STREET BRIDGE REPL,"TMK:2 4-7-09:35, 36, 37 & 2",,HILO,HI001,HI,00000,,,
7419559,HIF000992,110020727016.0,,TONY AUTOPLEX PHASE II DEVEL,RDWY CONSTRUCTION LIMITS     R,OUTE H-1 FROM RADFORD,WAIPAHU,HI003,HI,96797,,,
7419561,HIF000994,110020727061.0,,KAKA'AKO COMMUNITY DEVELOP,ON THE OCEAN TO THE WEST     H,ILTON TO THE SOUTH,HONOLULU,HI003,HI,96813,,,
7419562,HIF000995,110020727070.0,,UH HILO PACIFIC AQUACULTURE,64-1510 KAMEHAMEHA HWY,,HILO,HI001,HI,96720,19.726885,-155.086948,303(D) Listed
7718550,TXR05O898,110022468970.0,,MEXIA ASPHALT PLANT,LCR 382,LCR 382,MEXIA,TX293,TX,76667,,,
7718552,TXR05P809,110001995306.0,,BIG CITY CRUSHED CONCRETE,1005 FOREST AVE.,,DALLAS,TX113,TX,75215,32.755674,-96.784044,303(D) Listed
8056382,INJ062359,110024578919.0,MWD,FULDA RSD,CR 1550 N,5 MI W OF SR 545,FULDA,IN147,IN,47536,38.112889,-86.838667,
3358124,NMR05A124,110011031365.0,,GILMORE'S TRUCK & AUTO,UNKNOWN,,UNKNOWN,,NM,00000,,,
3358132,NMR05A259,110011030669.0,,GALLEGOS SCRAP METAL,UNKNOWN,,UNKNOWN,,NM,00000,,,
3358140,NMR05A405,110011030749.0,,"VALLEY, INC.  (TOLAR PLANT)",UNKNOWN,,UNKNOWN,,NM,00000,,,
3358154,NMR05A948,110008995659.0,,COBRE MINING COMPANY,UNKNOWN,,UNKNOWN,,NM,00000,,,
7818304,NMR15D124,110022543577.0,,LAS CRUCES RADIOLOGY,160 ROPADRUNNER PKWY.,,LAS CRUCES,NM013,NM,88011,,,
7818305,NMR15D499,110022543586.0,,NORTHERN MEADOWS UNIT 14 & 15,KING BLVD. & LOS MONTOYAS,,RIO RANCHO,NM043,NM,87124,,,
7818306,NMR15DL86,110022906729.0,,GARRETT WESTERN CONSTRUCTION,COMPANY,RANCHO LOMAS PHASE 1 PADS,LAS CRUCES,NM013,NM,88004,,,
7818308,NMR15DT20,110022558784.0,,ORGAN MESA RANCH PHASE 2,SOLEDAD CANYON ROAD,,LAS CRUCES,,NM,00000,32.295962,-106.635657,
7246064,IDR05A544,110020139991.0,POF,NU-WEST INDUSTRIES INC,2275 DRY VALLEY ROAD,DRY VALLEY MINE,SODA SPRINGS,ID029,ID,83276,42.444451,-111.195284,303(D) Listed
7246065,IDR05A545,110020139991.0,POF,FMC PRODUCTION LLC,2275 DRY VALLEY ROAD,DRY VALLEY MINE,SODA SPRINGS,ID029,ID,83276,42.75234,-111.32963,303(D) Listed
7246068,IDR10A886,110020502160.0,CTG,VICTORY ROAD HIGHWAY PROJECT,COLE RD & VICTORY RD TO SOUTH,CENTURY WAY,BOISE,ID001,ID,83709,43.55399,-116.27417,
7246069,IDR10A919,110020068175.0,POF,KELLER CONSTRUCTION,1706 BENCH ROAD,SUPRISE VALLEY SUBDIVISION,POCATELLO,ID005,ID,83210,42.904558,-112.42775,303(D) Listed
7247210,MDG766908,110020062064.0,STF,FREDERICK DOUGLASS HIGH SCHOOL # 450,2301 GWYNNS FALLS PARKWAY,BALTIMORE CITY,BALTIMORE,MD510,MD,21217,39.31472,-76.65528,303(D) Listed
7247211,MDG766909,110019899706.0,STF,GEORGE MCMECHEN MIDDLE/SENIOR,4411 GARRISON BOULEVARD,BALTIMORE CITY,BALTIMORE,MD510,MD,21215,39.337106,-76.684745,303(D) Listed
7247214,MDG766912,110019899635.0,STF,LOIS T. MURRAY,1600 ARLINGTON AVENUE,BALTIMORE CITY,BALTIMORE,MD510,MD,21239,39.346523,-76.588749,303(D) Listed
7247215,MDG766913,110019870969.0,STF,MERGENTHALER VO-TECH HIGH SCHOOL # 410,3500 HILLEN ROAD,BALTIMORE CITY,BALTIMORE,MD510,MD,21218,39.330941,-76.589119,
7247218,MDG766916,110001772341.0,STF,PATTERSON HIGH SCHOOL # 405,100 KANE STREET,BALTIMORE CITY,BALTIMORE,MD510,MD,21224,39.295067,-76.53322,303(D) Listed
7247219,MDG766917,110019906823.0,STF,PAUL LAURENCE DUNBAR HIGH SCH,1400 ORLEANS STREET,BALTIMORE CITY,BALTIMORE,MD510,MD,21231,39.295128,-76.598575,303(D) Listed
7244417,FLR10W006,110020136208.0,POF,BRIGHTON PLACE,PAUL RUSSELL RD S OF TREEO LN,,TLH,FL073,FL,32301,30.418889,-84.240833,303(D) Listed
6168177,NMR10C640,110015717820.0,,WESTERN TRAILS ESTATES HOUSING,DEVELOPMENT,,ALBUQUERQUE,NM001,NM,87113,35.05665,-106.52947,
3317645,UTL020834,110010919373.0,MWD,"SPRINGVILLE, CITY OF",700 N 500 W,700 N 500 W,SPRINGVILLE,UT049,UT,84663,40.177222,-111.619444,
3313740,PR0020737,110009815423.0,STF,PRASA NARANJITO WWTP,"STATE ROAD 164, KM 5.3",,NARANJITO,PR105,PR,00719,18.303056,-66.236667,303(D) Listed
3313742,PR0020851,110007804812.0,STF,PRASA SAN SEBASTIAN (OLD) WWTP,"STATE ROAD 109, KM 29",,SAN SEBASTIAN,PR131,PR,00755,18.336111,-66.996667,303(D) Listed
3313745,PR0021539,110009700396.0,POF,ISLETA MARINA WWTP,OBISPO KEY,,FAJARDO,PR053,PR,00648,18.340667,-65.620139,
3313748,PR0022004,110000744730.0,POF,EX-LAX INC,BO. MARIANA,"ROUTE 909, KM 1.3",HUMACAO,PR069,PR,00791,18.136389,-65.838611,303(D) Listed
3342021,PAR202218,110000334978.0,POF,TYLER PIPE CO,101 N CHRUCH ST,,MACUNGIE,PA077,PA,18062,40.5175,-75.543333,303(D) Listed
3323776,WY0024953,110013314485.0,POF,SHELDON DOME FIELD,SE  S15  T05N  R02W,FREMONT COUNTY,CODY,WY029,WY,82414,43.401111,-109.983333,
3323804,WY0000779,110009749479.0,POF,MAVERICK SPRINGS,"SE1/4, NW1/4, S22, T6N, R2W",,CODY,WY029,WY,82414,43.483889,-108.981667,
3340593,PR0000400,110000580915.0,POF,BUCKEYE CARIBBEAN TERMINALS LLC,"ROAD 901, KM 2.7",,YABUCOA,PR151,PR,00767,18.049444,-65.853611,
3329543,VI0040029,110009766967.0,POF,SAPPHIRE VILLAGE CONDOMINIUM,1-16-1A SMITHBAY,,ST. THOMAS,,VI,00802,18.332321,-64.8514162,303(D) Listed
3329544,VI0040134,110009766985.0,POF,WATERGATE VILLAS EAST ASSOCIATION,7101 E. WATERGATE,,ST. THOMAS,,VI,00802,18.3112222,-64.8987777,303(D) Listed
3329546,VI0040207,110006686078.0,POF,H & V HEAVY EQUIPMENT,6076 EST. SMITH BAY,,ST THOMAS,,VI,00802,18.34565,-64.870883,303(D) Listed
3329547,VI0040231,110010135031.0,POF,GRAPETREE SHORES INC.,PLOT 25 ESTATE TURNER'S HOLE,,CHRISTIANSTED,VI010,VI,00820,17.745833,-64.604444,
3339928,RIR800293,110010955181.0,POF,PROVIDENCE MAINTENANCE OF WAY,165 ROYAL LITTLE DRIVE,,PROVIDENCE,RI007,RI,02904,41.852081,-71.411168,303(D) Listed
3339929,RIR800300,110009813014.0,POF,"UPS CARTAGE SERVICES, INC.-025",101 HALLENE ROAD,,WARWICK,RI003,RI,02888,41.733077,-71.431012,
3339931,RIR800411,110021280549.0,POF,WARWICK TRANSFER STATION,65 O'KEEFE LANE,,WARWICK,RI003,RI,02886,41.756467,-71.437878,303(D) Listed
3339936,RIU000596,110004913568.0,,VICTOR AND LORETTA GOUGH,UNKNOWN,,WARWICK,RI003,RI,00000,41.725733,-71.385509,303(D) Listed
3339937,RIU250007,110000762666.0,POF,"COASTAL PLASTICS, INC",UNKNOWN,,HOPE VALLEY,RI009,RI,00000,41.501628,-71.717225,
3432376,INP000093,110000862629.0,POF,CITATION BOHN ALUMINUM,6378 US 6 W,600 W MAIN ST,BUTLER,IN033,IN,46721,41.429556,-84.882194,
3432378,INP000095,110042001605.0,POF,TOKUSEN USA INC,1010 W WEIR RD,,SCOTTSBURG,IN143,IN,47170,38.696944,-85.7965,
3313946,RI0023566,110009439107.0,POF,"175 POST ROAD, LLC",175 POST ROAD,,WARWICK,RI003,RI,02886,41.762484,-71.397061,
